gene_id	gene_id_clean	gene_name	chrom	start	end	strand	gene_type	chromosome_clean	is_chrX	overlaps_chrX_PAR	within_chrX_PAR	PAR_status	literature_gene_id_clean	literature_symbol	literature_escape_category	literature_escape_class	Andergassen_Status	Berletch_Status	Borensztein_Status	Calabrese_Status	Cheng_Status	Finn_Status	Gendrel_Status	Janiszewski_Status	Li_Status	Lopes_Status	Marks_Status	Reinius2010_Status	Reinius2016_Status	Splinter_Status	Wu_Status	Yang_Status	Yue_Status	Yang2022_Status	Bowness_Status	escape_match_method	preferred_escape_class	atlas_gene_group	atlas_gene_group_display
ENSMUSG00000067262	ENSMUSG00000067262	Vmn1r239-ps	chrX	146235744	146236703	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000067262	Vmn1r239-ps	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000031290	ENSMUSG00000031290	Lrch2	chrX	146253371	146337077	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000031290	Lrch2	silenced	nonPAR_subject				S				S			S		S		S	S		S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000095872	ENSMUSG00000095872	Gm15128	chrX	146548987	146616452	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000095872	Gm15128	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000072931	ENSMUSG00000072931	Gm15080	chrX	146775989	146816170	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000072931	Gm15080	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000072930	ENSMUSG00000072930	Gm15107	chrX	146963720	147007706	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000072930	Gm15107	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000079395	ENSMUSG00000079395	Gm15114	chrX	147271945	147304442	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000079395	Gm15114	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000096834	ENSMUSG00000096834	Gm15127	chrX	147446594	147486845	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000096834	Gm15127	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000079387	ENSMUSG00000079387	Luzp4	chrX	147640636	147707135	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000079387	Luzp4	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000094712	ENSMUSG00000094712	Gm15099	chrX	147664840	147665540	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000094712	Gm15099	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000094885	ENSMUSG00000094885	Ott	chrX	147857278	147921148	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000094885	Ott	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000086974	ENSMUSG00000086974	Gm15092	chrX	147880215	147880916	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000086974	Gm15092	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000094941	ENSMUSG00000094941	Gm15093	chrX	148055373	148087999	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000094941	Gm15093	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000096008	ENSMUSG00000096008	Gm15100	chrX	148229881	148230581	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000096008	Gm15100	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000095621	ENSMUSG00000095621	Gm15085	chrX	148230613	148270780	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000095621	Gm15085	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000096338	ENSMUSG00000096338	Gm15086	chrX	148376834	148377534	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000096338	Gm15086	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000072923	ENSMUSG00000072923	Gm10439	chrX	148377566	148419760	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000072923	Gm10439	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000094378	ENSMUSG00000094378	Gm15097	chrX	148567469	148609690	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000094378	Gm15097	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000095082	ENSMUSG00000095082	Gm15091	chrX	148724651	148767978	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000095082	Gm15091	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000120865	ENSMUSG00000120865	Gm56684	chrX	148930547	148958496	+	lncRNA	X	True	False	False	nonPAR																									nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000087360	ENSMUSG00000087360	Gm15104	chrX	149095597	149116061	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000087360	Gm15104	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000041353	ENSMUSG00000041353	Tmem29	chrX	149180769	149242150	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000041353	Tmem29	constitutive	nonPAR_escape	E	E		E				S			S					S		E		ensembl_id	nonPAR_escape	nonPAR_escape	Escape
ENSMUSG00000025269	ENSMUSG00000025269	Apex2	chrX	149302515	149372864	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025269	Apex2	facultative	nonPAR_variable_escape	E		S	S	S						S		S			S		S		ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000025270	ENSMUSG00000025270	Alas2	chrX	149330371	149353634	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025270	Alas2	facultative	nonPAR_variable_escape						E					S							S		ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000025271	ENSMUSG00000025271	Pfkfb1	chrX	149371225	149426874	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025271	Pfkfb1	silenced	nonPAR_subject				S							S		S			S		S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000025272	ENSMUSG00000025272	Tro	chrX	149428300	149440579	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025272	Tro	silenced	nonPAR_subject											S		S		S	S		S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000025268	ENSMUSG00000025268	Maged2	chrX	149589366	149597341	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025268	Maged2	facultative	nonPAR_variable_escape	E			S	S			S			S		S		S	S		S		ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000098311	ENSMUSG00000098311	Gm27191	chrX	149631834	149632374	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000098311	Gm27191	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000121322	ENSMUSG00000121322	ENSMUSG00000121322	chrX	149632962	149640049	+	lncRNA	X	True	False	False	nonPAR																									nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000025266	ENSMUSG00000025266	Gnl3l	chrX	149766137	149800318	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025266	Gnl3l	facultative	nonPAR_variable_escape			S	S	S			S	E		S		S		S	S		S		ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000025265	ENSMUSG00000025265	Fgd1	chrX	149829146	149872517	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025265	Fgd1	silenced	nonPAR_subject				S				S			S		S		S	S		S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000025264	ENSMUSG00000025264	Tsr2	chrX	149870090	149879539	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025264	Tsr2	facultative	nonPAR_variable_escape			S	S	E			S			S		S		S	S		S		ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000086286	ENSMUSG00000086286	Gm15138	chrX	149952696	149954760	+	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000086286	Gm15138	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000041245	ENSMUSG00000041245	Wnk3	chrX	149981074	150103148	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000041245	Wnk3	silenced	nonPAR_subject				S												S		S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000084771	ENSMUSG00000084771	A230072E10Rik	chrX	150074970	150127842	-	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000084771	A230072E10Rik	silenced	nonPAR_subject											S							S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000025262	ENSMUSG00000025262	Fam120c	chrX	150127171	150254838	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025262	Fam120c	facultative	nonPAR_variable_escape				S				E			S		S		S	S		S		ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000041229	ENSMUSG00000041229	Phf8	chrX	150303668	150416855	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000041229	Phf8	silenced	nonPAR_subject				S				S			S		S		S	S		S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000025261	ENSMUSG00000025261	Huwe1	chrX	150583803	150718413	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025261	Huwe1	facultative	nonPAR_variable_escape		E	S	S	S		E	S	E		S		S		S	S		S		ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000025260	ENSMUSG00000025260	Hsd17b10	chrX	150784841	150787438	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025260	Hsd17b10	silenced	nonPAR_subject			S	S	S			S			S		S		S	S		S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000025257	ENSMUSG00000025257	Ribc1	chrX	150787578	150799291	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025257	Ribc1	facultative	nonPAR_variable_escape				S			E				S		S			S				ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000041133	ENSMUSG00000041133	Smc1a	chrX	150799424	150845690	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000041133	Smc1a	facultative	nonPAR_variable_escape			E	S	S		E	S			S		S		S	S		S		ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000041115	ENSMUSG00000041115	Iqsec2	chrX	150927193	151008232	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000041115	Iqsec2	silenced	nonPAR_subject											S		S			S				ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000025332	ENSMUSG00000025332	Kdm5c	chrX	151016016	151057531	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025332	Kdm5c	constitutive	nonPAR_escape	E	E		E	E		E	E	E	E	E	E	E	E	E	E	E	E		ensembl_id	nonPAR_escape	nonPAR_escape	Escape
ENSMUSG00000087403	ENSMUSG00000087403	Kantr	chrX	151077824	151110491	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000087403	Kantr	silenced	nonPAR_subject								S					S					S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000041096	ENSMUSG00000041096	Tspyl2	chrX	151119848	151125421	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000041096	Tspyl2	silenced	nonPAR_subject				S	S			S			S		S		S	S		S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000056679	ENSMUSG00000056679	Gpr173	chrX	151126594	151151700	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000056679	Gpr173	silenced	nonPAR_subject											S				S	S		S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000084885	ENSMUSG00000084885	3010001F23Rik	chrX	151151569	151199694	+	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000084885	3010001F23Rik	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000091863	ENSMUSG00000091863	Cldn34a	chrX	151320497	151347193	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000091863	Gm7157	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000045180	ENSMUSG00000045180	Shroom2	chrX	151392505	151552461	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000045180	Shroom2	silenced	nonPAR_subject				S							S		S		S	S		S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000025333	ENSMUSG00000025333	Gpr143	chrX	151564917	151591642	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025333	Gpr143	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000067215	ENSMUSG00000067215	Usp51	chrX	151789465	151792412	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000067215	Usp51	silenced	nonPAR_subject											S							S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000047238	ENSMUSG00000047238	Mageh1	chrX	151819162	151820571	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000047238	Mageh1	facultative	nonPAR_variable_escape				S	S	E					S		S			S		S		ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000085982	ENSMUSG00000085982	9530051G07Rik	chrX	151820625	151855911	+	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000085982	9530051G07Rik	silenced	nonPAR_subject															S			S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000071665	ENSMUSG00000071665	Foxr2	chrX	151901782	151915857	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000071665	Foxr2	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000041658	ENSMUSG00000041658	Rragb	chrX	151922977	151954939	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000041658	Rragb	silenced	nonPAR_subject											S				S	S		S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000041649	ENSMUSG00000041649	Klf8	chrX	152020462	152179128	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000041649	Klf8	silenced	nonPAR_subject				S							S		S		S			S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000050148	ENSMUSG00000050148	Ubqln2	chrX	152281223	152284566	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000050148	Ubqln2	silenced	nonPAR_subject				S	S						S		S		S	S		S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000048573	ENSMUSG00000048573	Cypt3	chrX	152341589	152342425	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000048573	Cypt3	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000041633	ENSMUSG00000041633	Kctd12b	chrX	152468150	152479387	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000041633	Kctd12b	silenced	nonPAR_subject											S		S			S		S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000109128	ENSMUSG00000109128	Gm45022	chrX	152504153	152506877	-	lncRNA	X	True	False	False	nonPAR																									nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000086316	ENSMUSG00000086316	Nbdy	chrX	152506586	152524916	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000086316	2210013O21Rik	facultative	nonPAR_variable_escape				S				S	E				S					S		ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000046550	ENSMUSG00000046550	Spin2c	chrX	152615221	152617239	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000046550	Spin2c	silenced	nonPAR_subject																		S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000094802	ENSMUSG00000094802	Samt1	chrX	152784586	152795636	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000094802	Samt1	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000094577	ENSMUSG00000094577	Samt1b	chrX	152805776	152815447	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000094577	4921511M17Rik	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000121587	ENSMUSG00000121587	Gm5645	chrX	152805776	152816823	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000093899	Gm5645	Unassigned	nonPAR_uncertain																				symbol	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000096867	ENSMUSG00000096867	Samt1c	chrX	152826982	152838035	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000096867	Gm10057	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000094592	ENSMUSG00000094592	Samt1d	chrX	152892629	152903681	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000094592	Gm15140	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000059663	ENSMUSG00000059663	Samt2b	chrX	153122221	153126388	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000059663	4930524N10Rik	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000025051	ENSMUSG00000025051	Samt4	chrX	153264998	153267678	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025051	Samt4	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000072888	ENSMUSG00000072888	Samt2	chrX	153358224	153362356	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000072888	Samt2	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000072100	ENSMUSG00000072100	Cldn34b1	chrX	153669801	153673263	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000072100	Gm16390	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000063728	ENSMUSG00000063728	Magea6	chrX	153707008	153718983	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000063728	Magea6	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000094196	ENSMUSG00000094196	Magea3	chrX	153731539	153732501	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000094196	Magea3	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000079350	ENSMUSG00000079350	Magea8	chrX	153768771	153778846	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000079350	Magea8	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000055746	ENSMUSG00000055746	Magea2	chrX	153810197	153876662	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000055746	Magea2	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000079349	ENSMUSG00000079349	Magea5	chrX	153836057	153846141	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000079349	Magea5	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000096644	ENSMUSG00000096644	Magea1	chrX	153871682	153872789	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000096644	Magea1	silenced	nonPAR_subject											S									ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000057402	ENSMUSG00000057402	Cldn34b2	chrX	153907913	153911408	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000057402	1700042B14Rik	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000025283	ENSMUSG00000025283	Sat1	chrX	153996128	153999445	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025283	Sat1	facultative	nonPAR_variable_escape			S	S	S			S	E		S		S		S	S		S		ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000025287	ENSMUSG00000025287	Acot9	chrX	154045439	154080650	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025287	Acot9	silenced	nonPAR_subject			S	S	S			S			S		S		S	S		S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000025289	ENSMUSG00000025289	Prdx4	chrX	154106914	154123750	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000025289	Prdx4	silenced	nonPAR_subject			S	S				S			S		S		S	S		S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000041552	ENSMUSG00000041552	Ptchd1	chrX	154356451	154406810	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000041552	Ptchd1	silenced	nonPAR_subject											S		S					S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000084932	ENSMUSG00000084932	Gm15156	chrX	154405785	154406357	+	lncRNA	X	True	False	False	nonPAR	ENSMUSG00000084932	Gm15156	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000055109	ENSMUSG00000055109	Gm15155	chrX	154407737	155128883	+	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000055109	Gm15155	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
ENSMUSG00000057457	ENSMUSG00000057457	Phex	chrX	155945071	156198308	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000057457	Phex	silenced	nonPAR_subject											S							S		ensembl_id	nonPAR_subject	nonPAR_subject	Inactive
ENSMUSG00000071708	ENSMUSG00000071708	Sms	chrX	156226851	156275283	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000071708	Sms	facultative	nonPAR_variable_escape	E		E		S			S			S		S		S	S		S		ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000046873	ENSMUSG00000046873	Mbtps2	chrX	156318367	156381711	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000046873	Mbtps2	facultative	nonPAR_variable_escape				S	E		E	S			S		S		S	S		S		ensembl_id	nonPAR_variable_escape	nonPAR_variable_escape	Variable
ENSMUSG00000091736	ENSMUSG00000091736	Yy2	chrX	156349115	156351981	-	protein_coding	X	True	False	False	nonPAR	ENSMUSG00000091736	Yy2	Unassigned	nonPAR_uncertain																				ensembl_id	nonPAR_uncertain	nonPAR_uncertain	Unknown
