gene_name	gene_id_clean	chromosome_clean	is_chrX	PAR_status	preferred_escape_class	atlas_gene_group	atlas_gene_group_display	chrom	start	end	strand	ensembl_gene_id	gene_symbol	biotype	par_source_gene_name	category	xci_status	PAR_region
ARMCX5-GPRASP2	ENSG00000271147	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	102599512	102714671	+	ENSG00000271147	ARMCX5-GPRASP2	lncRNA			Unknown	nonPAR
ENSG00000271199	ENSG00000271199	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	73958059	73969485	-	ENSG00000271199	ENSG00000271199	lncRNA			Unknown	nonPAR
CT45A2	ENSG00000271449	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	135811668	135820012	-	ENSG00000271449	CT45A2	protein_coding	CT45A2	Unknown	Unknown	nonPAR
ENSG00000271533	ENSG00000271533	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	74209976	74213660	-	ENSG00000271533	ENSG00000271533	lncRNA			Unknown	nonPAR
PLS3-AS1	ENSG00000271826	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	115518182	115562731	-	ENSG00000271826	PLS3-AS1	lncRNA			Unknown	nonPAR
FAM223B	ENSG00000272681	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	154632470	154633182	-	ENSG00000272681	FAM223B	lncRNA			Unknown	nonPAR
CT45A7	ENSG00000273696	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	135829229	135837280	-	ENSG00000273696	CT45A7	protein_coding			Unknown	nonPAR
L1CAM-AS1	ENSG00000273769	X	True	nonPAR	nonPAR_subject	nonPAR_subject	Inactive	chrX	153880672	153888990	+	ENSG00000273769	L1CAM-AS1	lncRNA	LCA10	Inactive	Inactive	nonPAR
USP27X	ENSG00000273820	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	49879484	49882558	+	ENSG00000273820	USP27X	protein_coding	USP27X	Unknown	Unknown	nonPAR
ENSG00000273877	ENSG00000273877	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	153225649	153230357	+	ENSG00000273877	ENSG00000273877	lncRNA			Unknown	nonPAR
H2AB1	ENSG00000274183	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	154884972	154885558	+	ENSG00000274183	H2AB1	protein_coding	H2AFB1	Unknown	Unknown	nonPAR
GAGE13	ENSG00000274274	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	49331582	49338949	+	ENSG00000274274	GAGE13	protein_coding	GAGE13	Unknown	Unknown	nonPAR
MIR223HG	ENSG00000274536	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	66015414	66020426	+	ENSG00000274536	MIR223HG	lncRNA			Unknown	nonPAR
DGKK	ENSG00000274588	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	50365409	50470825	-	ENSG00000274588	DGKK	protein_coding			Unknown	nonPAR
GAGE2E	ENSG00000275113	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	49341192	49345922	+	ENSG00000275113	GAGE2E	protein_coding	GAGE12B,GAGE2E	Unknown	Unknown	nonPAR
FAM236A	ENSG00000275520	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	72938163	72938958	+	ENSG00000275520	FAM236A	protein_coding	LINC00684	Unknown	Unknown	nonPAR
UBE2NL	ENSG00000276380	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	143884071	143885255	+	ENSG00000276380	UBE2NL	protein_coding	UBE2NL	Unknown	Unknown	nonPAR
F8A3	ENSG00000277150	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	155456914	155458620	-	ENSG00000277150	F8A3	protein_coding	F8A3	Unknown	Unknown	nonPAR
SPANXA2-OT1	ENSG00000277215	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	141177284	141649927	+	ENSG00000277215	SPANXA2-OT1	lncRNA			Unknown	nonPAR
CT47C1	ENSG00000277535	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	119072993	119076765	+	ENSG00000277535	CT47C1	protein_coding			Unknown	nonPAR
ZNF630-AS1	ENSG00000277541	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	48056310	48066583	+	ENSG00000277541	ZNF630-AS1	lncRNA			Unknown	nonPAR
H2AB3	ENSG00000277745	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	155459415	155460005	-	ENSG00000277745	H2AB3	protein_coding	H2AFB3	Unknown	Unknown	nonPAR
H2AB2	ENSG00000277858	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	155380709	155381299	+	ENSG00000277858	H2AB2	protein_coding	H2AFB2	Unknown	Unknown	nonPAR
TEX28	ENSG00000278057	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	154271265	154295853	-	ENSG00000278057	TEX28	protein_coding	TEX28,TEX28P2	Unknown	Unknown	nonPAR
CT45A8	ENSG00000278085	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	135846497	135854538	-	ENSG00000278085	CT45A8	protein_coding			Unknown	nonPAR
CT45A6	ENSG00000278289	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	135794685	135802787	-	ENSG00000278289	CT45A6	protein_coding	CT45A6	Unknown	Unknown	nonPAR
ENSG00000278646	ENSG00000278646	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	120877496	120878924	-	ENSG00000278646	ENSG00000278646	protein_coding			Unknown	nonPAR
PWWP4	ENSG00000278803	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	153266152	153279145	+	ENSG00000278803	PWWP4	protein_coding			Unknown	nonPAR
FAM223A	ENSG00000279245	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	154571248	154571960	+	ENSG00000279245	FAM223A	lncRNA			Unknown	nonPAR
ENSG00000279750	ENSG00000279750	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	52053176	52055684	+	ENSG00000279750	ENSG00000279750	lncRNA			Unknown	nonPAR
ENSG00000280195	ENSG00000280195	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	154396878	154398842	-	ENSG00000280195	ENSG00000280195	lncRNA			Unknown	nonPAR
LINC00850	ENSG00000280752	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	149825708	149879799	+	ENSG00000280752	LINC00850	lncRNA			Unknown	nonPAR
ENSG00000280767	ENSG00000280767	X	True	PAR	PAR	PAR	PAR	chrX	419157	421980	+	ENSG00000280767	ENSG00000280767	lncRNA			Unknown	PAR1
MIR325HG	ENSG00000280870	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	76656866	77014532	-	ENSG00000280870	MIR325HG	lncRNA			Unknown	nonPAR
ENSG00000281091	ENSG00000281091	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	103404777	103452754	+	ENSG00000281091	ENSG00000281091	lncRNA			Unknown	nonPAR
INE2	ENSG00000281371	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	15785716	15787589	-	ENSG00000281371	INE2	lncRNA			Unknown	nonPAR
LINC03077	ENSG00000281566	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	98450688	98892061	+	ENSG00000281566	LINC03077	lncRNA			Unknown	nonPAR
ENSG00000281849	ENSG00000281849	X	True	PAR	PAR	PAR	PAR	chrX	386980	405579	+	ENSG00000281849	ENSG00000281849	lncRNA			Unknown	PAR1
LINC00891	ENSG00000281852	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	71697196	71706455	+	ENSG00000281852	LINC00891	lncRNA			Unknown	nonPAR
TEX13D	ENSG00000282419	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	124246249	124336863	+	ENSG00000282419	TEX13D	protein_coding			Unknown	nonPAR
TEX13C	ENSG00000282815	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	125319871	125325216	+	ENSG00000282815	TEX13C	protein_coding			Unknown	nonPAR
ENSG00000282840	ENSG00000282840	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	11668401	11757718	-	ENSG00000282840	ENSG00000282840	lncRNA			Unknown	nonPAR
ENSG00000282914	ENSG00000282914	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	87707579	87750883	-	ENSG00000282914	ENSG00000282914	lncRNA			Unknown	nonPAR
RHOXF1P3	ENSG00000282933	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	119942834	119992838	+	ENSG00000282933	RHOXF1P3	protein_coding			Unknown	nonPAR
CENPVL2	ENSG00000283093	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	51681212	51682831	-	ENSG00000283093	CENPVL2	protein_coding			Unknown	nonPAR
ENSG00000283380	ENSG00000283380	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	20769718	21374265	-	ENSG00000283380	ENSG00000283380	lncRNA			Unknown	nonPAR
ENSG00000283400	ENSG00000283400	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	20443326	20492349	+	ENSG00000283400	ENSG00000283400	lncRNA			Unknown	nonPAR
HSFX4	ENSG00000283463	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	149929573	149931287	+	ENSG00000283463	HSFX4	protein_coding			Unknown	nonPAR
ENSG00000283546	ENSG00000283546	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	21131496	21163726	+	ENSG00000283546	ENSG00000283546	lncRNA			Unknown	nonPAR
FAM236C	ENSG00000283594	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	72912615	72913401	+	ENSG00000283594	FAM236C	protein_coding			Unknown	nonPAR
ENSG00000283599	ENSG00000283599	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	71667542	71671527	+	ENSG00000283599	ENSG00000283599	protein_coding			Unknown	nonPAR
ENSG00000283631	ENSG00000283631	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	20311838	20317783	-	ENSG00000283631	ENSG00000283631	lncRNA			Unknown	nonPAR
ENSG00000283638	ENSG00000283638	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	134168911	134174089	-	ENSG00000283638	ENSG00000283638	lncRNA			Unknown	nonPAR
ETDC	ENSG00000283644	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	135309480	135309659	+	ENSG00000283644	ETDC	protein_coding			Unknown	nonPAR
ENSG00000283692	ENSG00000283692	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	137573752	137981780	+	ENSG00000283692	ENSG00000283692	lncRNA			Unknown	nonPAR
HSFX3	ENSG00000283697	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	149548210	149549924	-	ENSG00000283697	HSFX3	protein_coding			Unknown	nonPAR
ENSG00000284377	ENSG00000284377	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	147181064	147271895	+	ENSG00000284377	ENSG00000284377	lncRNA			Unknown	nonPAR
ENSG00000284391	ENSG00000284391	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	70427450	70435350	-	ENSG00000284391	ENSG00000284391	lncRNA			Unknown	nonPAR
ENSG00000284618	ENSG00000284618	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	81000150	81004217	-	ENSG00000284618	ENSG00000284618	lncRNA			Unknown	nonPAR
ENSG00000284994	ENSG00000284994	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	135327758	135330743	+	ENSG00000284994	ENSG00000284994	lncRNA			Unknown	nonPAR
ENSG00000285018	ENSG00000285018	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	154374595	154376934	+	ENSG00000285018	ENSG00000285018	lncRNA			Unknown	nonPAR
ENSG00000285679	ENSG00000285679	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	7928443	8374386	+	ENSG00000285679	ENSG00000285679	lncRNA			Unknown	nonPAR
ENSG00000285709	ENSG00000285709	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	39908309	39914419	+	ENSG00000285709	ENSG00000285709	lncRNA			Unknown	nonPAR
ENSG00000285756	ENSG00000285756	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	3817528	3937855	-	ENSG00000285756	ENSG00000285756	lncRNA			Unknown	nonPAR
ENSG00000285896	ENSG00000285896	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	8897642	8927153	-	ENSG00000285896	ENSG00000285896	lncRNA			Unknown	nonPAR
ENSG00000285899	ENSG00000285899	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	43279560	43438657	+	ENSG00000285899	ENSG00000285899	lncRNA			Unknown	nonPAR
ENSG00000285900	ENSG00000285900	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	31411033	31413701	+	ENSG00000285900	ENSG00000285900	lncRNA			Unknown	nonPAR
ENSG00000286000	ENSG00000286000	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	101640421	101644352	+	ENSG00000286000	ENSG00000286000	lncRNA			Unknown	nonPAR
ENSG00000286031	ENSG00000286031	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	49279677	49281440	-	ENSG00000286031	ENSG00000286031	lncRNA			Unknown	nonPAR
MAGEA6-DT	ENSG00000286051	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	152769764	152792268	+	ENSG00000286051	MAGEA6-DT	lncRNA			Unknown	nonPAR
ENSG00000286060	ENSG00000286060	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	131578681	131611684	+	ENSG00000286060	ENSG00000286060	lncRNA			Unknown	nonPAR
ENSG00000286072	ENSG00000286072	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	112880563	113212186	+	ENSG00000286072	ENSG00000286072	lncRNA			Unknown	nonPAR
ENSG00000286077	ENSG00000286077	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	70037840	70039325	-	ENSG00000286077	ENSG00000286077	lncRNA			Unknown	nonPAR
ENSG00000286085	ENSG00000286085	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	145699056	145820632	-	ENSG00000286085	ENSG00000286085	lncRNA			Unknown	nonPAR
ENSG00000286118	ENSG00000286118	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	52925956	52929574	+	ENSG00000286118	ENSG00000286118	lncRNA			Unknown	nonPAR
ENSG00000286163	ENSG00000286163	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	121093392	121298035	+	ENSG00000286163	ENSG00000286163	lncRNA			Unknown	nonPAR
ENSG00000286181	ENSG00000286181	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	49262866	49270521	-	ENSG00000286181	ENSG00000286181	lncRNA			Unknown	nonPAR
ARMCX5-GPRASP2	ENSG00000286237	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	102712495	102753530	+	ENSG00000286237	ARMCX5-GPRASP2	protein_coding			Unknown	nonPAR
ENSG00000286306	ENSG00000286306	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	46400686	46402957	-	ENSG00000286306	ENSG00000286306	lncRNA			Unknown	nonPAR
ENSG00000286327	ENSG00000286327	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	102659983	102663455	+	ENSG00000286327	ENSG00000286327	lncRNA			Unknown	nonPAR
ENSG00000286366	ENSG00000286366	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	119791971	119810949	+	ENSG00000286366	ENSG00000286366	lncRNA			Unknown	nonPAR
ENSG00000286431	ENSG00000286431	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	3819924	3823898	+	ENSG00000286431	ENSG00000286431	lncRNA			Unknown	nonPAR
ENSG00000286475	ENSG00000286475	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	36678678	36866689	-	ENSG00000286475	ENSG00000286475	lncRNA			Unknown	nonPAR
ENSG00000286523	ENSG00000286523	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	96127747	96372889	-	ENSG00000286523	ENSG00000286523	lncRNA			Unknown	nonPAR
ENSG00000286650	ENSG00000286650	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	130165937	130166908	+	ENSG00000286650	ENSG00000286650	lncRNA			Unknown	nonPAR
ENSG00000286724	ENSG00000286724	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	18984291	19060329	+	ENSG00000286724	ENSG00000286724	lncRNA			Unknown	nonPAR
ENSG00000286767	ENSG00000286767	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	113157873	113188018	+	ENSG00000286767	ENSG00000286767	lncRNA			Unknown	nonPAR
ENSG00000286794	ENSG00000286794	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	102142563	102143971	+	ENSG00000286794	ENSG00000286794	lncRNA			Unknown	nonPAR
ENSG00000286846	ENSG00000286846	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	102945971	102952039	+	ENSG00000286846	ENSG00000286846	lncRNA			Unknown	nonPAR
ENSG00000286939	ENSG00000286939	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	152925356	152927043	-	ENSG00000286939	ENSG00000286939	lncRNA			Unknown	nonPAR
ENSG00000286964	ENSG00000286964	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	135037281	135040355	+	ENSG00000286964	ENSG00000286964	lncRNA			Unknown	nonPAR
ENSG00000286977	ENSG00000286977	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	57222706	57224791	+	ENSG00000286977	ENSG00000286977	lncRNA			Unknown	nonPAR
ENSG00000287017	ENSG00000287017	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	147279481	147286481	-	ENSG00000287017	ENSG00000287017	lncRNA			Unknown	nonPAR
ENSG00000287024	ENSG00000287024	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	129675888	129678348	-	ENSG00000287024	ENSG00000287024	lncRNA			Unknown	nonPAR
ENSG00000287098	ENSG00000287098	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	40620701	40622109	-	ENSG00000287098	ENSG00000287098	lncRNA			Unknown	nonPAR
ENSG00000287160	ENSG00000287160	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	130497785	130520309	+	ENSG00000287160	ENSG00000287160	lncRNA			Unknown	nonPAR
ENSG00000287171	ENSG00000287171	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	8487165	8504564	-	ENSG00000287171	ENSG00000287171	lncRNA			Unknown	nonPAR
ENSG00000287215	ENSG00000287215	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	52195836	52265919	-	ENSG00000287215	ENSG00000287215	lncRNA			Unknown	nonPAR
ENSG00000287223	ENSG00000287223	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	42723209	42755892	-	ENSG00000287223	ENSG00000287223	lncRNA			Unknown	nonPAR
ENSG00000287370	ENSG00000287370	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	64205974	64233855	+	ENSG00000287370	ENSG00000287370	lncRNA			Unknown	nonPAR
ENSG00000287379	ENSG00000287379	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	121065882	121078538	+	ENSG00000287379	ENSG00000287379	lncRNA			Unknown	nonPAR
MAGEA3-DT	ENSG00000287394	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	152574677	152698700	-	ENSG00000287394	MAGEA3-DT	lncRNA			Unknown	nonPAR
ENSG00000287549	ENSG00000287549	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	41008427	41029306	-	ENSG00000287549	ENSG00000287549	lncRNA			Unknown	nonPAR
ENSG00000287585	ENSG00000287585	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	149414877	149415506	-	ENSG00000287585	ENSG00000287585	protein_coding			Unknown	nonPAR
ENSG00000287619	ENSG00000287619	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	103563917	103573278	-	ENSG00000287619	ENSG00000287619	lncRNA			Unknown	nonPAR
ENSG00000287685	ENSG00000287685	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	110472692	110524320	+	ENSG00000287685	ENSG00000287685	lncRNA			Unknown	nonPAR
ENSG00000287700	ENSG00000287700	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	33718958	33726957	-	ENSG00000287700	ENSG00000287700	lncRNA			Unknown	nonPAR
ENSG00000287729	ENSG00000287729	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	38779584	38800678	-	ENSG00000287729	ENSG00000287729	lncRNA			Unknown	nonPAR
ENSG00000287757	ENSG00000287757	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	48071223	48078721	+	ENSG00000287757	ENSG00000287757	lncRNA			Unknown	nonPAR
ENSG00000287767	ENSG00000287767	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	51325790	51330662	+	ENSG00000287767	ENSG00000287767	lncRNA			Unknown	nonPAR
ENSG00000287776	ENSG00000287776	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	122422006	122479732	+	ENSG00000287776	ENSG00000287776	lncRNA			Unknown	nonPAR
ENSG00000287796	ENSG00000287796	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	147879361	147885249	+	ENSG00000287796	ENSG00000287796	lncRNA			Unknown	nonPAR
ENSG00000287806	ENSG00000287806	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	131385453	131407083	+	ENSG00000287806	ENSG00000287806	lncRNA			Unknown	nonPAR
ENSG00000287918	ENSG00000287918	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	151303384	151397142	-	ENSG00000287918	ENSG00000287918	lncRNA			Unknown	nonPAR
ENSG00000288059	ENSG00000288059	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	81475532	81498083	+	ENSG00000288059	ENSG00000288059	lncRNA			Unknown	nonPAR
ENSG00000288098	ENSG00000288098	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	141934496	142740581	+	ENSG00000288098	ENSG00000288098	lncRNA			Unknown	nonPAR
ENSG00000288595	ENSG00000288595	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	114040388	114056276	+	ENSG00000288595	ENSG00000288595	lncRNA			Unknown	nonPAR
CDR1	ENSG00000288642	X	True	nonPAR	nonPAR_subject	nonPAR_subject	Inactive	chrX	140783578	140784366	-	ENSG00000288642	CDR1	lncRNA	CDR1	Inactive	Inactive	nonPAR
ENSG00000288661	ENSG00000288661	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	63754485	63754664	-	ENSG00000288661	ENSG00000288661	protein_coding			Unknown	nonPAR
ENSG00000288706	ENSG00000288706	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	23783278	23783367	+	ENSG00000288706	ENSG00000288706	protein_coding			Unknown	nonPAR
F8A2	ENSG00000288709	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	155382095	155383801	+	ENSG00000288709	F8A2	protein_coding	F8A2,F8A3	Unknown	Unknown	nonPAR
F8A1	ENSG00000288722	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	154886355	154888061	+	ENSG00000288722	F8A1	protein_coding	F8A1,F8A3	Inactive,Unknown	Inactive	nonPAR
ENSG00000288739	ENSG00000288739	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	55488883	55490449	+	ENSG00000288739	ENSG00000288739	lncRNA			Unknown	nonPAR
ENSG00000288759	ENSG00000288759	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	47129317	47131200	+	ENSG00000288759	ENSG00000288759	lncRNA			Unknown	nonPAR
ENSG00000288783	ENSG00000288783	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	50161928	50162521	-	ENSG00000288783	ENSG00000288783	lncRNA			Unknown	nonPAR
ENSG00000288817	ENSG00000288817	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	12972878	12973566	-	ENSG00000288817	ENSG00000288817	lncRNA			Unknown	nonPAR
ENSG00000288832	ENSG00000288832	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	21652655	21654301	-	ENSG00000288832	ENSG00000288832	lncRNA			Unknown	nonPAR
ENSG00000288856	ENSG00000288856	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	40171944	40173075	+	ENSG00000288856	ENSG00000288856	lncRNA			Unknown	nonPAR
ENSG00000288908	ENSG00000288908	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	48958643	48959773	+	ENSG00000288908	ENSG00000288908	lncRNA			Unknown	nonPAR
ENSG00000288980	ENSG00000288980	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	15276874	15278656	-	ENSG00000288980	ENSG00000288980	lncRNA			Unknown	nonPAR
ENSG00000289007	ENSG00000289007	X	True	PAR	PAR	PAR	PAR	chrX	2566024	2609207	-	ENSG00000289007	ENSG00000289007	lncRNA			Unknown	PAR1
ENSG00000289038	ENSG00000289038	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	68498309	68498989	-	ENSG00000289038	ENSG00000289038	lncRNA			Unknown	nonPAR
ENSG00000289068	ENSG00000289068	X	True	nonPAR	nonPAR_uncertain	nonPAR_uncertain	Unknown	chrX	39653211	39671314	+	ENSG00000289068	ENSG00000289068	lncRNA			Unknown	nonPAR
